CG/TG,CONSUMER_ID,PRODUCT_ID,PRICE,TRX_DATE,Offer_Type,Type,Validity,Voice_Benefit,Data_Benefit,Voice_Price,Data_Price,Combo_Price,Product_Description
CG,1.29E+11,P111,300,2022-05-01,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P111,225,2022-03-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P111,497,2022-04-13,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359776874,P111,107,2022-02-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,369,2022-02-21,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,297,2022-01-03,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539618999,P111,79,2022-01-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,307,2022-01-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,134,2022-01-05,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,456,2022-03-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,60129548972,P111,55,2022-02-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P111,175,2022-04-28,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,8589948725,P111,275,2022-04-26,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899369078,P111,232,2022-05-02,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,77309426297,P111,269,2022-05-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719529082,P111,487,2022-04-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769816837,P111,174,2022-05-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539635109,P111,376,2022-03-27,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719482060,P111,360,2022-01-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949684176,P111,263,2022-02-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,126,2022-05-23,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,85899371333,P111,252,2022-02-24,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129579473,P111,339,2022-04-30,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,424,2022-05-05,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539650365,P111,133,2022-05-23,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,60129572721,P111,86,2022-02-01,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P111,318,2022-01-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P111,379,2022-02-25,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899379470,P111,339,2022-04-02,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,17179878260,P111,187,2022-05-28,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129568133,P111,389,2022-01-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.37E+11,P111,180,2022-05-03,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.20E+11,P111,108,2022-02-25,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,493,2022-05-20,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359785289,P111,78,2022-04-05,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719521728,P111,422,2022-04-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,285,2022-05-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,8589963071,P111,245,2022-01-13,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,470,2022-04-26,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,8589935038,P111,420,2022-04-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949707656,P111,201,2022-01-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,94489288123,P111,177,2022-01-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949699893,P111,360,2022-04-28,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359745282,P111,378,2022-01-21,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,60129569003,P111,132,2022-02-13,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,31983,P111,427,2022-02-23,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,373,2022-03-26,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719500284,P111,263,2022-05-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P111,373,2022-01-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.37E+11,P111,406,2022-05-20,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,94489303455,P111,426,2022-02-19,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,487,2022-04-29,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,34359775253,P111,184,2022-01-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,94489307579,P111,153,2022-05-02,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,335,2022-02-23,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P111,130,2022-02-13,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,197,2022-04-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539613052,P111,277,2022-05-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,347,2022-02-19,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539630251,P111,58,2022-02-03,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,94489283954,P111,190,2022-03-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,368,2022-05-29,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539653820,P111,425,2022-04-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P111,162,2022-02-24,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539643908,P111,157,2022-04-05,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769832598,P111,388,2022-03-27,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,77309426483,P111,98,2022-05-21,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,16,2022-02-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539638985,P111,295,2022-03-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539621656,P111,397,2022-05-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P111,110,2022-02-05,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,42949711551,P111,497,2022-01-24,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,42949699968,P111,31,2022-01-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719493684,P111,246,2022-05-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899346754,P111,161,2022-01-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719496813,P111,417,2022-01-27,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769805282,P111,433,2022-03-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,17179907466,P111,452,2022-01-19,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,25769823629,P111,458,2022-05-21,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,88,2022-04-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899360604,P111,232,2022-02-19,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,369,2022-05-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,77309423237,P111,308,2022-03-29,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,19771,P111,381,2022-03-02,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,198,2022-04-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,28581,P111,484,2022-04-02,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899387512,P111,270,2022-03-25,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,112,2022-02-27,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P111,487,2022-01-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,379,2022-03-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359789136,P111,291,2022-01-24,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,215,2022-01-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,25769815067,P111,102,2022-01-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,77309452156,P111,375,2022-02-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P111,360,2022-05-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,34359747735,P111,285,2022-01-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129546870,P111,386,2022-02-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,304,2022-03-26,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,34359769859,P111,90,2022-02-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,34359793455,P111,398,2022-01-03,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719494917,P111,78,2022-02-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,68719491787,P111,129,2022-04-23,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,51539662142,P111,140,2022-01-18,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,368,2022-05-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,85899353903,P111,294,2022-05-25,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,286,2022-03-19,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,85899390687,P111,375,2022-03-01,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P111,105,2022-04-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P111,488,2022-03-05,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,94489290248,P111,188,2022-02-20,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,94489321791,P111,13,2022-05-27,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,54586,P111,478,2022-05-16,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P111,25,2022-03-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,459,2022-04-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,17179915638,P111,324,2022-04-15,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,44,2022-03-29,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P111,409,2022-04-20,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,68719503408,P111,118,2022-02-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P111,463,2022-04-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P111,51,2022-03-25,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,25769817088,P111,190,2022-04-27,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P111,139,2022-04-14,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129570174,P111,126,2022-03-04,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,51539652672,P111,497,2022-05-01,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,60129554728,P111,314,2022-04-22,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,822,P111,334,2022-05-01,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P111,96,2022-03-01,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P111,179,2022-05-20,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P111,431,2022-03-17,Open,Data,Weekly,0,1251,0,226,0,500 MB standalone Data Pack_28D
TG,17179889062,P104,186,2022-03-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539612676,P104,100,2022-05-25,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,85899371992,P104,27,2022-03-13,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P104,120,2022-05-14,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,68719512300,P104,259,2022-03-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,85899360072,P104,175,2022-02-26,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,34359780453,P104,477,2022-02-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,8589956948,P104,287,2022-02-04,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P104,319,2022-03-30,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,94489319310,P104,194,2022-02-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769844907,P104,109,2022-02-24,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179923864,P104,39,2022-02-27,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,8589960709,P104,153,2022-04-01,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,60129578152,P104,447,2022-01-30,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309454130,P104,120,2022-05-28,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,54145,P104,47,2022-03-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,68719505597,P104,297,2022-02-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769822673,P104,297,2022-04-29,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P104,446,2022-04-21,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,8589963150,P104,389,2022-04-02,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719508157,P104,496,2022-02-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,357,2022-04-13,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769843497,P104,358,2022-02-13,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,21275,P104,421,2022-04-14,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769811399,P104,282,2022-03-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P104,381,2022-01-13,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,8589960079,P104,405,2022-04-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,42949715609,P104,448,2022-03-02,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P104,11,2022-04-23,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,94489299774,P104,272,2022-01-18,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539612728,P104,55,2022-01-22,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,34359741819,P104,200,2022-03-21,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,271,2022-03-23,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,17179895413,P104,305,2022-03-18,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P104,232,2022-02-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,10239,P104,12,2022-02-01,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,179,2022-04-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719521508,P104,462,2022-04-03,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309432408,P104,211,2022-04-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,17179904111,P104,488,2022-03-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309429950,P104,407,2022-05-17,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309425078,P104,369,2022-04-20,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,41,2022-04-17,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,42949691360,P104,498,2022-04-24,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,8589961630,P104,448,2022-04-23,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359770531,P104,121,2022-02-20,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P104,74,2022-02-21,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P104,474,2022-03-17,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P104,49,2022-04-14,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.20E+11,P104,245,2022-02-26,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309436014,P104,219,2022-04-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,94489292736,P104,233,2022-02-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P104,172,2022-02-19,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539627114,P104,398,2022-04-03,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359756691,P104,391,2022-02-03,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,43711,P104,404,2022-04-14,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P104,247,2022-01-22,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309432698,P104,39,2022-01-27,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,42949697343,P104,432,2022-04-27,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P104,119,2022-04-28,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.20E+11,P104,294,2022-03-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539619193,P104,441,2022-03-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,51539613070,P104,406,2022-05-30,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,313,2022-01-19,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,51539627982,P104,293,2022-01-30,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359793325,P104,426,2022-03-26,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359747909,P104,467,2022-02-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179885687,P104,143,2022-04-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P104,377,2022-02-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,77309452602,P104,243,2022-04-04,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,34359791466,P104,212,2022-02-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,77309426349,P104,103,2022-03-21,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179876530,P104,202,2022-04-26,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,34359759951,P104,489,2022-01-19,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,25769847123,P104,273,2022-05-13,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,51539627962,P104,127,2022-02-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P104,499,2022-01-17,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,474,2022-01-19,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179871410,P104,127,2022-02-23,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P104,254,2022-04-13,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,331,2022-04-18,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,85899362491,P104,350,2022-05-04,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,17179908871,P104,274,2022-02-20,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P104,14,2022-01-28,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,17179896402,P104,24,2022-01-26,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,387,2022-01-25,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,25769844701,P104,212,2022-02-05,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,60129556683,P104,195,2022-04-21,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,51539639690,P104,467,2022-04-18,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P104,272,2022-03-29,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P104,22,2022-04-26,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P104,190,2022-05-19,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719520522,P104,304,2022-03-20,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,33607,P104,430,2022-02-15,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P104,368,2022-01-22,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P104,240,2022-02-16,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,8589968724,P104,135,2022-01-24,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
CG,25769843700,P104,454,2022-01-25,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
TG,68719487731,P104,191,2022-01-19,Open,Data,Monthly,0,500,0,39.37,0,500 MB standalone Data Pack_28D
